id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,stock_status,is_active,last_updated_at,notes,created_by_id
d900bb78-0ec0-4da9-a95d-7b3975b9c27f,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3910,244,3666,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-17,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
70ac7eff-0f09-446b-bef1-20173d3aef10,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3886,244,3642,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-18,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
27c66794-f60a-436b-adec-9df6ce2466a2,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3847,244,3603,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-19,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
1cea6083-4f80-47d8-bd81-a06f91c2bd27,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3812,244,3568,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-20,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
035f87ad-c682-42a3-9860-1d07a55dd47a,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3780,244,3536,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-21,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
0f208d29-f0bf-4f96-951a-f56a182d26c9,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3744,244,3500,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-22,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
463ba42c-5566-4a46-bddd-cd5985b7a6a2,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3706,244,3462,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-23,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
d32bc135-fa5b-414f-a14e-53da546f8ac5,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3670,244,3426,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-24,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
fbe78cd3-fdcb-4171-887a-b0c30624b62d,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3640,244,3396,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-25,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
8a05e432-c4d9-4ca3-b502-7e2b512982ee,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3603,244,3359,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-26,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
985522a6-5135-465f-ba32-1fe29eb57131,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3570,244,3326,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-27,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
0f1d7055-02ac-47c2-b956-25c8c47e395e,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3546,244,3302,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-28,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
7e1cf410-f14a-4eef-aad6-2e4cd839adf9,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3513,244,3269,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-29,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
e31da837-1e48-4567-b394-05d845b8ff59,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3563,244,3319,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-30,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
71f22344-2223-43ad-a9bd-ac928ceac5f6,2025-09-27 18:12:56.423905,PROD-04A6B43E,Pastel de frutas,SKU-929540,SUP-1B149770,Comercial Parejo & Asociados S.L.,3563,244,3319,190,275,583,505,30.12,2025-07-31,2025-10-14,93.02,331430.26,2026-03-08,BATCH-5376-22,Almacén Sur,Pasillo-13-Estante-9-Nivel-1,3,True,2025-10-31,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
385127f0-571c-4754-a564-a38a9b094d10,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2258,354,1904,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-01,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
d7f293b0-2d07-4c4a-901d-d1bdb37ec69e,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2236,354,1882,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-02,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
dab8c935-d15c-40ac-93a3-1d2c75d46d62,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2214,354,1860,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-03,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
4b0f477c-96b9-4e46-9481-20414c83de07,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2193,354,1839,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-04,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
53552c75-a231-44be-85fd-8b1865a0bb74,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2174,354,1820,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-05,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
0db7a9c3-792b-4e99-9b1b-54c9f0ebc851,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2158,354,1804,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-06,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
6eb8f0e2-4410-480e-b986-e2801158efba,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2139,354,1785,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-07,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
fdbeea8b-5202-4c6e-aa4d-b82f61253243,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2117,354,1763,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-08,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
130c08cb-4491-4d2b-b960-5dd9ea30a865,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2100,354,1746,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-09,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
22c803c8-ed87-48f1-956f-de34f1d67e1e,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2058,354,1704,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-10,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
4326c0e2-fb23-484b-ac5f-33c1a2d1efe3,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2043,354,1689,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-11,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
d8a80a9b-c54f-4d09-8b8d-d7066c87439b,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2024,354,1670,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-12,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
ada0cbab-ce65-4803-b79b-829e4bc7cb20,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,2004,354,1650,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-13,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
f4a1ae42-6844-4c3a-abbb-c6a2847f01bb,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1989,354,1635,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-14,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
8546b8c7-2d6a-4927-81be-68a281bfff49,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1971,354,1617,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-15,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
95bd2bd1-bef8-4d17-8800-28e1576a4d29,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1949,354,1595,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-16,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
f6353eed-0931-44e7-af07-9b099f217912,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1929,354,1575,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-17,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
8d8c5a56-3549-4b4d-8626-24282333a41c,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1916,354,1562,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-18,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
e50e71ac-c19e-4cb2-b05e-07f06a176d2c,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1895,354,1541,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-19,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
5c78cc0c-2364-4f55-9c14-b1a05afdf12e,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1878,354,1524,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-20,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
3b80a384-9752-4937-92d9-e8c78ebd498e,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1863,354,1509,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-21,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
1035d845-cc62-4bae-acf9-027526c0d56f,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1844,354,1490,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-22,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
b495d66f-1a4f-4a8d-b5ee-f0e67ee68a80,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1822,354,1468,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-23,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
a37058a2-cee2-4378-bc8d-b191a0ce9ff8,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1809,354,1455,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-24,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
e89b1f80-0064-43fd-baa5-f687a01c4aa5,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1790,354,1436,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-25,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
f4734ce8-c950-41ab-af41-efc8f3dcbd70,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1775,354,1421,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-26,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
811fe40b-59d5-4430-affd-dd14a25fc088,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1759,354,1405,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-27,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
708eec15-e19d-420f-bffb-046ab3d1c2b8,2025-10-05 02:12:56.423905,PROD-04C14D4B,Pistachos,SKU-313639,SUP-7910310A,Hermanos Sabater S.A.,1744,354,1390,137,237,668,832,18.48,2025-07-01,2025-10-04,35.43,59841.27,2026-03-22,BATCH-8828-65,Almacén Este,Pasillo-20-Estante-9-Nivel-3,3,False,2025-10-28,Requiere revisión de inventario,4f3d58a5-ff53-48cd-95aa-0940e894bda8
