id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,stock_status,is_active,last_updated_at,notes,created_by_id
80474925-540e-40f1-a508-4eb5b8beb7da,2025-07-01 18:12:56.423905,PROD-9CFCD2B3,Aceite de sésamo,SKU-698459,SUP-77948349,Hermanos Sabater S.A.,3547,455,3092,199,233,338,955,20.73,2025-04-22,2025-09-26,9.38,33270.86,2026-05-16,BATCH-9324-75,Almacén Oeste,Pasillo-1-Estante-2-Nivel-3,3,False,2025-10-14 10:52:34.938830,Requiere revisión de inventario,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2
500d5897-685a-4d98-a805-8ffc365373e1,2025-07-01 19:12:56.423905,PROD-91269B46,Aceite de cacahuete,SKU-301898,SUP-27AB1AA0,Hnos Raya S.L.,478,279,199,97,163,428,164,46.54,2025-06-15,2025-10-14,444.61,212523.58,2027-05-02,BATCH-3034-41,Centro Distribución 2,Pasillo-13-Estante-7-Nivel-4,3,False,2025-10-14 00:25:03.624806,,0c798cf7-7ed9-4c1f-9bdb-2c63a0c22772
1dac5419-fc34-44d6-8939-b877bd603a73,2025-07-01 20:12:56.423905,PROD-9A8874B0,Aceite de linaza,SKU-632685,SUP-968B6F32,Menéndez y Tenorio S.A.T.,4047,245,3802,129,175,476,999,20.21,2025-09-18,2025-10-07,240.74,974274.78,2026-11-05,BATCH-7617-44,Almacén Norte,Pasillo-16-Estante-10-Nivel-3,3,True,2025-10-12 02:46:46.190627,Requiere revisión de inventario,093acb60-01c9-4b86-80df-87096def4dec
9a06223a-053c-4cdf-ad0e-8addbff36117,2025-07-01 21:12:56.423905,PROD-E7DDEC5D,Aceite de palma,SKU-847911,SUP-67E7A92A,Logística Internacionales S.A.,4387,156,4231,81,119,237,202,30.84,2025-10-07,2025-09-15,75.96,333236.52,2026-03-28,BATCH-9655-75,Centro Distribución 2,Pasillo-18-Estante-8-Nivel-1,3,False,2025-10-11 00:40:00.725485,"Stock bajo, programar reorden",bae892d8-0f9e-4d43-bdcf-953c592db277
e801e55d-6e86-49e2-a6dd-61c3b6a69bc5,2025-07-01 22:12:56.423905,PROD-BDE7616C,Aceite de arroz,SKU-610819,SUP-AC48F928,Transportes Taboada S.A.,4540,423,4117,168,211,399,836,37.79,2025-05-30,2025-09-29,299.56,1360002.4,2027-07-15,BATCH-6367-95,Almacén Sur,Pasillo-4-Estante-9-Nivel-1,3,True,2025-10-13 19:55:28.386097,,4f3d58a5-ff53-48cd-95aa-0940e894bda8
e184aad9-4ed5-4f30-93de-d3da61e21624,2025-07-01 23:12:56.423905,PROD-F5995F98,Aceite de chía,SKU-161426,SUP-009F8EB6,Compañía Morera S.A.,1122,403,719,87,147,252,824,42.42,2025-08-21,2025-09-28,283.6,318199.2,2026-04-27,BATCH-6463-87,Almacén Este,Pasillo-12-Estante-4-Nivel-2,3,True,2025-10-14 02:02:37.943553,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec
eff6476c-4524-47c1-9d60-6873e1f0e057,2025-07-02 00:12:56.423905,PROD-44D37C47,Aceite de hortalizas,SKU-171032,SUP-968B6F32,Fábrica Hervia & Asociados S.Coop.,3944,61,3883,127,195,686,505,45.37,2025-06-18,2025-09-16,163.28,643976.32,2027-07-02,BATCH-4873-24,Almacén Central,Pasillo-10-Estante-9-Nivel-5,3,True,2025-10-12 21:18:05.941259,,0c798cf7-7ed9-4c1f-9bdb-2c63a0c22772
9cdd674c-e1df-476f-94df-704ea6d291d9,2025-07-02 01:12:56.423905,PROD-EC7E0671,Aceite de cáñamo,SKU-727304,SUP-7910310A,Román y Moreno S.L.,4867,366,4501,30,73,490,622,46.25,2025-06-30,2025-09-16,209.81,1021145.27,2027-02-05,BATCH-6544-86,Almacén Sur,Pasillo-5-Estante-10-Nivel-2,3,True,2025-10-10 10:41:59.632535,Requiere revisión de inventario,bae892d8-0f9e-4d43-bdcf-953c592db277
c72dd2a7-2ef9-4a5b-bef7-3f161a26fd21,2025-07-02 02:12:56.423905,PROD-BF6B19FE,Aceite de pepitas de calabaza,SKU-946094,SUP-6A3BE146,Industrias DJ S.L.N.E,4925,235,4690,88,110,317,765,6.62,2025-06-08,2025-09-15,448.72,2209946.0,2027-02-14,BATCH-9250-78,Centro Distribución 2,Pasillo-9-Estante-3-Nivel-2,3,True,2025-10-14 02:39:16.312303,Almacenamiento refrigerado,bee4965f-195f-4f7d-930b-3fc4fb56b37b
81443840-981e-4618-95ba-7953243ecae0,2025-07-02 03:12:56.423905,PROD-ED4EA918,Aceite de trufa,SKU-117397,SUP-22379115,Banco Españolas S.L.N.E,3126,418,2708,50,123,617,374,33.55,2025-09-11,2025-09-27,51.34,160488.84,2027-09-26,BATCH-9875-86,Almacén Este,Pasillo-19-Estante-3-Nivel-2,3,False,2025-10-12 11:27:00.355418,Requiere revisión de inventario,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2
05c0f5b4-3951-4863-853e-729376b21bda,2025-07-02 04:12:56.423905,PROD-1409B228,Aceite de ricino,SKU-754124,SUP-BE1390A2,Comercial Parejo & Asociados S.L.,4518,383,4135,27,56,268,115,25.3,2025-06-09,2025-09-18,291.54,1317177.72,2026-03-08,BATCH-5590-90,Almacén Norte,Pasillo-3-Estante-6-Nivel-3,3,True,2025-10-15 11:09:42.135958,,e3ef1b8e-1703-4b70-b260-8dc04d6104bd
acfa7ad3-d687-4387-8da6-f98fb1eacb2b,2025-07-02 05:12:56.423905,PROD-85E86423,Aceite de mostaza,SKU-641507,SUP-B73A23AA,Comercial Parejo & Asociados S.L.,3688,105,3583,181,241,419,675,26.34,2025-05-25,2025-09-28,14.4,53107.2,2027-02-15,BATCH-9618-94,Almacén Oeste,Pasillo-8-Estante-8-Nivel-1,3,True,2025-10-14 10:57:25.760133,Almacenamiento refrigerado,e3ef1b8e-1703-4b70-b260-8dc04d6104bd
7786c4dc-297f-4bfb-ba79-002bb4032e4d,2025-07-02 06:12:56.423905,PROD-E5DCC407,Aceite de zanahoria,SKU-284203,SUP-BBA99594,Minería Real y asociados S.Com.,499,213,286,150,206,316,329,29.81,2025-07-26,2025-09-30,287.4,143412.6,2026-09-11,BATCH-2126-64,Centro Distribución 2,Pasillo-10-Estante-6-Nivel-3,3,True,2025-10-13 05:59:58.890948,Requiere revisión de inventario,093acb60-01c9-4b86-80df-87096def4dec
fee77107-2e82-486e-9d80-9e300d8ee694,2025-07-02 07:12:56.423905,PROD-79B518F6,Aceite de oliva saborizado,SKU-863636,SUP-B9AE1622,Román y Moreno S.L.,312,293,19,176,211,459,671,20.65,2025-08-02,2025-10-06,398.14,124219.68,2027-05-08,BATCH-9966-51,Centro Distribución 2,Pasillo-12-Estante-5-Nivel-5,1,True,2025-10-15 06:29:34.390073,Producto de alta rotación,4f3d58a5-ff53-48cd-95aa-0940e894bda8
790384e1-e3e0-4892-9fef-8ec4affc96de,2025-07-02 08:12:56.423905,PROD-07998BE5,Aceite de oliva con ajo,SKU-574196,SUP-27AB1AA0,Minería Jurado & Asociados S.A.,1283,122,1161,127,203,549,112,33.68,2025-07-12,2025-10-14,190.22,244052.26,2026-12-04,BATCH-9436-88,Almacén Oeste,Pasillo-18-Estante-9-Nivel-4,3,True,2025-10-12 06:51:44.041767,"Stock bajo, programar reorden",e3ef1b8e-1703-4b70-b260-8dc04d6104bd
8f35793f-a9c4-43f2-b1b7-376edca333a7,2025-07-02 09:12:56.423905,PROD-A6DD7BC3,Aceite de oliva con limón,SKU-701879,SUP-4F645593,Promociones Bermúdez S.L.,2032,350,1682,25,122,411,434,31.09,2025-05-03,2025-09-21,475.0,965200.0,2026-07-26,BATCH-3065-98,Almacén Este,Pasillo-12-Estante-8-Nivel-2,3,True,2025-10-13 14:09:46.331877,Producto en buen estado,0c798cf7-7ed9-4c1f-9bdb-2c63a0c22772
64677347-90fd-4b94-95b9-08585277a3ea,2025-07-02 10:12:56.423905,PROD-40CEEDDC,Aceite de oliva con romero,SKU-202065,SUP-22379115,Inmobiliaria GVP S.L.,1707,54,1653,34,113,484,222,47.87,2025-07-05,2025-10-13,435.6,743569.2,2027-05-03,BATCH-4857-40,Centro Distribución 2,Pasillo-3-Estante-8-Nivel-1,3,False,2025-10-11 00:49:26.253239,,4f3d58a5-ff53-48cd-95aa-0940e894bda8
2ae772e7-041c-4a4c-bb2d-f21a8865a811,2025-07-02 11:12:56.423905,PROD-AFCFBDAE,Aceite de oliva con albahaca,SKU-798925,SUP-73F46A78,Ester Villanueva Chico S.A.,4521,284,4237,94,164,458,653,40.68,2025-09-30,2025-09-29,391.39,1769474.19,2027-08-13,BATCH-4205-29,Centro Distribución 2,Pasillo-13-Estante-7-Nivel-2,3,True,2025-10-15 01:30:10.528738,Producto de alta rotación,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2
e5ec0f4d-69dd-44ab-ad8d-bab6c7f6e52f,2025-07-02 12:12:56.423905,PROD-A99D52A4,Aceite de oliva con especias,SKU-814621,SUP-E7B0D384,Bernad y Hervás S.A.,4392,157,4235,193,286,772,233,15.95,2025-05-27,2025-10-07,142.25,624762.0,2026-11-28,BATCH-3532-70,Almacén Norte,Pasillo-16-Estante-6-Nivel-5,3,True,2025-10-11 17:37:13.186300,,bae892d8-0f9e-4d43-bdcf-953c592db277
505c73ea-9f1e-46f9-ad3e-5b551e20832b,2025-07-02 13:12:56.423905,PROD-F7B2A9F5,Aceite de oliva con chile,SKU-993135,SUP-AC48F928,Hermanos Sabater S.A.,3931,74,3857,86,158,485,913,49.17,2025-05-20,2025-09-20,322.34,1267118.54,2026-04-13,BATCH-1488-67,Almacén Norte,Pasillo-3-Estante-6-Nivel-4,3,True,2025-10-10 23:25:56.260996,,a84ce210-6003-4e68-a1c7-d011972f97ec
a242ee7d-d5ac-4546-8e07-c0b4b1150b5f,2025-07-02 14:12:56.423905,PROD-1A5111F0,Aceite de oliva con cebollino,SKU-158797,SUP-BBA99594,Farmaceútica Jaén S.L.U.,3563,82,3481,173,225,708,463,12.8,2025-09-10,2025-10-02,477.74,1702187.62,2027-08-20,BATCH-7458-62,Almacén Norte,Pasillo-1-Estante-7-Nivel-2,3,True,2025-10-09 08:54:51.385091,Próximo a vencimiento,a84ce210-6003-4e68-a1c7-d011972f97ec
d3287f75-068c-4bce-871d-0b6f3e033a2b,2025-07-02 15:12:56.423905,PROD-70271D00,Aceite de coco virgen,SKU-299744,SUP-BBA99594,Restauración del Norte S.Com.,389,59,330,84,121,557,986,30.83,2025-07-15,2025-10-01,362.36,140958.04,2027-06-07,BATCH-9323-11,Almacén Norte,Pasillo-20-Estante-1-Nivel-3,3,True,2025-10-12 17:47:51.118232,Verificar con proveedor,cffa1a7c-09ec-481a-aaae-dcd624143fe3
6f03d457-23f1-43f3-98ea-8d5f714f2abd,2025-07-02 16:12:56.423905,PROD-345C6DFB,Aceite de coco refinado,SKU-677857,SUP-BE1390A2,Banca Privada JWV S.L.,2346,399,1947,178,272,515,543,43.27,2025-05-18,2025-10-06,126.35,296417.1,2026-04-20,BATCH-8604-10,Almacén Este,Pasillo-12-Estante-10-Nivel-3,3,True,2025-10-09 04:19:25.704633,Producto en buen estado,4f3d58a5-ff53-48cd-95aa-0940e894bda8
8b88b8b3-e6d8-4c53-8652-4708bc4ba40a,2025-07-02 17:12:56.423905,PROD-94E17063,Mantequilla,SKU-184651,SUP-0A99C99C,Nico Alberto Chaparro S.Coop.,640,384,256,87,159,439,404,28.83,2025-04-20,2025-09-16,269.36,172390.4,2027-03-17,BATCH-1319-81,Centro Distribución 2,Pasillo-20-Estante-1-Nivel-4,3,False,2025-10-14 00:36:14.946510,Control de calidad aprobado,e3ef1b8e-1703-4b70-b260-8dc04d6104bd
39f3d508-917c-41fe-a520-cec4e2b837d9,2025-07-02 18:12:56.423905,PROD-19BC3002,Mantequilla clarificada,SKU-156394,SUP-877FCD8B,Menéndez y Tenorio S.A.T.,2980,467,2513,14,84,541,721,47.11,2025-09-10,2025-10-13,165.64,493607.2,2026-07-01,BATCH-8759-83,Almacén Este,Pasillo-20-Estante-10-Nivel-3,3,False,2025-10-10 06:10:39.917800,Próximo a vencimiento,a84ce210-6003-4e68-a1c7-d011972f97ec
f9c08e2a-a38c-43f1-8369-963b42968f86,2025-07-02 19:12:56.423905,PROD-6A70CB7E,Mantequilla sin sal,SKU-907470,SUP-384A9286,Transportes Española S.A.,3693,330,3363,181,197,502,426,48.51,2025-07-01,2025-09-26,412.98,1525135.14,2027-04-29,BATCH-1090-21,Almacén Oeste,Pasillo-14-Estante-7-Nivel-2,3,False,2025-10-09 22:16:16.781492,Producto de alta rotación,bae892d8-0f9e-4d43-bdcf-953c592db277
e3443c63-a232-4844-a3c1-60549522b82c,2025-07-02 20:12:56.423905,PROD-6D5FA828,Mantequilla con sal,SKU-242514,SUP-CDEB05BD,Manufacturas UNK S.Com.,804,270,534,183,233,339,974,15.0,2025-06-01,2025-10-12,307.49,247221.96,2027-07-16,BATCH-4238-78,Almacén Norte,Pasillo-7-Estante-5-Nivel-1,3,False,2025-10-12 21:13:27.909375,Control de calidad aprobado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2
04fb9a16-0214-41d4-87fa-48300638ff12,2025-07-02 21:12:56.423905,PROD-716B80DF,Mantequilla de almendra,SKU-180611,SUP-67E7A92A,Banca Privada JWV S.L.,4811,305,4506,87,183,351,526,17.12,2025-04-27,2025-10-13,129.11,621148.21,2025-12-06,BATCH-7873-75,Almacén Sur,Pasillo-12-Estante-9-Nivel-4,3,False,2025-10-09 20:19:03.701178,"Stock bajo, programar reorden",093acb60-01c9-4b86-80df-87096def4dec
68144464-0a49-409b-a844-85e787b50f67,2025-07-02 22:12:56.423905,PROD-A0AB43A0,Mantequilla de anacardo,SKU-270059,SUP-A618DADB,Fábrica Gordillo S.Com.,4150,461,3689,125,218,604,364,43.3,2025-09-01,2025-10-10,496.48,2060392.0,2027-06-13,BATCH-8224-15,Almacén Oeste,Pasillo-15-Estante-9-Nivel-1,3,True,2025-10-08 22:33:39.888153,,4f3d58a5-ff53-48cd-95aa-0940e894bda8
9489602e-aee5-4a28-831e-70354f2b0131,2025-07-02 23:12:56.423905,PROD-53403F9B,Mantequilla de maní,SKU-590607,SUP-13C64D98,Pereira y Galván S.Com.,4953,21,4932,48,66,389,221,21.27,2025-08-22,2025-09-28,197.0,975741.0,2026-02-05,BATCH-8628-33,Almacén Central,Pasillo-3-Estante-8-Nivel-4,3,True,2025-10-15 00:54:00.970394,Producto en buen estado,cffa1a7c-09ec-481a-aaae-dcd624143fe3
fd027bfc-ff14-4294-838c-4330d7e26641,2025-07-03 00:12:56.423905,PROD-9A4A82B0,Mantequilla vegana,SKU-482133,SUP-009F8EB6,Pallarès & Asociados S.A.,3830,483,3347,179,228,686,244,41.13,2025-06-08,2025-09-21,345.74,1324184.2,2026-10-10,BATCH-1547-54,Centro Distribución 2,Pasillo-7-Estante-3-Nivel-5,3,True,2025-10-13 01:13:53.669848,Requiere revisión de inventario,093acb60-01c9-4b86-80df-87096def4dec
476da28b-d75c-4c42-90da-71baba1001de,2025-07-03 01:12:56.423905,PROD-B4B53A7F,Manteca de cerdo,SKU-546363,SUP-7910310A,Logística Ibérica S.Com.,3602,265,3337,87,177,506,117,17.51,2025-05-19,2025-09-28,92.76,334121.52,2026-02-09,BATCH-5847-88,Almacén Sur,Pasillo-19-Estante-5-Nivel-3,3,True,2025-10-14 22:58:30.159343,Producto de alta rotación,a84ce210-6003-4e68-a1c7-d011972f97ec
8267ce95-27f6-4767-8ed1-90da7fce8ecb,2025-07-03 02:12:56.423905,PROD-7AE123D1,Manteca de cerdo líquida,SKU-724994,SUP-877FCD8B,Transportes Taboada S.A.,722,50,672,137,221,427,352,49.23,2025-05-12,2025-10-07,350.69,253198.18,2027-03-24,BATCH-8535-30,Almacén Central,Pasillo-4-Estante-6-Nivel-1,3,False,2025-10-10 04:03:54.644386,"Stock bajo, programar reorden",bee4965f-195f-4f7d-930b-3fc4fb56b37b
6fca5120-70d4-4162-8514-258c46034d36,2025-07-03 03:12:56.423905,PROD-CA275D75,Manteca de vaca,SKU-346058,SUP-A76C8D9F,Minería Jurado & Asociados S.A.,4074,301,3773,35,81,454,356,15.05,2025-05-10,2025-10-14,421.21,1716009.54,2026-12-18,BATCH-6029-95,Almacén Oeste,Pasillo-12-Estante-6-Nivel-1,3,True,2025-10-13 16:57:32.973688,"Stock bajo, programar reorden",cffa1a7c-09ec-481a-aaae-dcd624143fe3
2ed7473e-63c0-42bd-b1ee-e187cb686da0,2025-07-03 04:12:56.423905,PROD-94CBD077,Manteca vegetal,SKU-455049,SUP-7910310A,Hermanos Bermudez S.L.,3120,1,3119,113,123,296,230,9.72,2025-09-01,2025-09-19,376.12,1173494.4,2026-01-13,BATCH-5855-30,Centro Distribución 2,Pasillo-19-Estante-2-Nivel-3,3,False,2025-10-14 11:26:31.588633,Control de calidad aprobado,bae892d8-0f9e-4d43-bdcf-953c592db277
4a2a20b6-5913-4a15-b092-e001e68afe95,2025-07-03 05:12:56.423905,PROD-5A8B89B8,Grasa de cerdo,SKU-220544,SUP-CB003544,Promociones Bermúdez S.L.,4321,183,4138,64,95,201,182,6.2,2025-04-18,2025-09-17,198.85,859230.85,2026-01-24,BATCH-6135-85,Almacén Norte,Pasillo-10-Estante-7-Nivel-2,3,False,2025-10-14 18:02:35.934881,Requiere revisión de inventario,0c798cf7-7ed9-4c1f-9bdb-2c63a0c22772
79e5e55e-c596-4b5b-824d-6ddd61115793,2025-07-03 06:12:56.423905,PROD-946445CD,Grasa de pato,SKU-458153,SUP-0F5AA230,Logística Internacionales S.A.,3192,121,3071,23,45,175,124,45.15,2025-05-22,2025-09-20,482.19,1539150.48,2025-12-28,BATCH-2223-55,Almacén Sur,Pasillo-17-Estante-10-Nivel-5,3,False,2025-10-12 21:59:23.158715,,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2
d47890cf-0f4d-4fc7-8dae-70435793567d,2025-07-03 07:12:56.423905,PROD-757E94B4,Grasa de pollo,SKU-794632,SUP-C2A7B534,Minería Real y asociados S.Com.,3752,322,3430,15,41,266,324,44.3,2025-05-12,2025-10-05,132.68,497815.36,2026-06-07,BATCH-8480-37,Almacén Norte,Pasillo-16-Estante-10-Nivel-2,3,False,2025-10-12 17:35:07.093528,Almacenamiento refrigerado,0c798cf7-7ed9-4c1f-9bdb-2c63a0c22772
7d27904d-07bf-4de4-be1a-1c1a7bef1104,2025-07-03 08:12:56.423905,PROD-F8873CB2,Grasa de vaca,SKU-746445,SUP-0F5AA230,Banco Españolas S.L.N.E,809,163,646,178,199,483,857,28.21,2025-05-14,2025-09-16,439.35,355434.15,2027-07-11,BATCH-5937-99,Almacén Este,Pasillo-17-Estante-9-Nivel-3,3,True,2025-10-13 05:39:03.480967,Almacenamiento refrigerado,bae892d8-0f9e-4d43-bdcf-953c592db277
28777dd7-5746-4bf6-9231-b34cc7f7c119,2025-07-03 09:12:56.423905,PROD-ECA60A56,Grasa vegetal,SKU-127145,SUP-62BED16A,Duque y Gabaldón S.Coop.,3048,242,2806,181,220,460,423,24.99,2025-08-08,2025-09-19,213.73,651449.04,2027-03-23,BATCH-7150-48,Almacén Norte,Pasillo-3-Estante-4-Nivel-3,3,True,2025-10-13 14:37:45.910015,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd
c2711c18-f98d-45d5-8a57-1ab4f5a72f58,2025-07-03 10:12:56.423905,PROD-12D92FB9,Aceite de maíz refinado,SKU-230315,SUP-BDC7ACA9,Inmobiliaria GVP S.L.,3705,325,3380,130,206,584,436,9.78,2025-10-12,2025-10-14,27.17,100664.85,2027-02-10,BATCH-2193-29,Centro Distribución 2,Pasillo-9-Estante-9-Nivel-3,3,False,2025-10-12 05:40:13.720851,Producto de alta rotación,bee4965f-195f-4f7d-930b-3fc4fb56b37b
bbb97ea0-96ab-428e-ae9d-67856ea59aaa,2025-07-03 11:12:56.423905,PROD-C29DA240,Jabón de baño,SKU-378302,SUP-62BED16A,Banca Privada JWV S.L.,4865,65,4800,135,184,337,585,25.36,2025-06-01,2025-10-07,129.67,630844.55,2026-05-10,BATCH-6865-82,Almacén Este,Pasillo-5-Estante-6-Nivel-5,3,True,2025-10-15 02:53:29.279317,,0c798cf7-7ed9-4c1f-9bdb-2c63a0c22772
1de3c966-dfe6-4530-9b24-a4e78e24aa98,2025-07-03 12:12:56.423905,PROD-BF2FF92F,Jabón en barra,SKU-744658,SUP-F42EA4CD,Alimentación Vera y asociados S.Coop.,2544,432,2112,184,229,676,138,6.21,2025-08-17,2025-10-08,453.88,1154670.72,2026-05-21,BATCH-3223-78,Centro Distribución 2,Pasillo-18-Estante-2-Nivel-3,3,True,2025-10-11 05:00:19.051775,,bae892d8-0f9e-4d43-bdcf-953c592db277
3fc4e7d1-9674-48d4-af7a-921ec7c8bbac,2025-07-03 13:12:56.423905,PROD-683F285A,Jabón líquido,SKU-857939,SUP-12FFDDED,Ester Villanueva Chico S.A.,4230,238,3992,197,213,317,973,8.79,2025-05-02,2025-10-11,425.92,1801641.6,2026-10-16,BATCH-1305-99,Almacén Central,Pasillo-3-Estante-3-Nivel-4,3,True,2025-10-15 07:51:37.707043,,a84ce210-6003-4e68-a1c7-d011972f97ec
1a8c22a5-dd9e-4741-84e6-1a46a9b75dd3,2025-07-03 14:12:56.423905,PROD-454F7F9B,Jabón antibacterial,SKU-724618,SUP-6A3BE146,Román y Moreno S.L.,175,96,79,72,82,237,861,49.88,2025-08-11,2025-09-30,132.42,23173.5,2026-11-01,BATCH-3724-36,Centro Distribución 2,Pasillo-17-Estante-1-Nivel-1,2,True,2025-10-15 02:26:14.283315,Verificar con proveedor,bae892d8-0f9e-4d43-bdcf-953c592db277
155d4fc7-4c15-4de6-8a2d-633920a762a2,2025-07-03 15:12:56.423905,PROD-14FFFD6C,Jabón exfoliante,SKU-996997,SUP-0F5AA230,Consultoría Roura S.L.,714,51,663,192,213,706,711,17.18,2025-09-12,2025-10-09,461.35,329403.9,2027-07-18,BATCH-3348-88,Centro Distribución 2,Pasillo-15-Estante-9-Nivel-2,3,True,2025-10-12 02:20:01.657214,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2
