valor_real,prediccion,error,error_abs
1184.0000165998936,1131.9979885965586,-52.002028003335,52.002028003335
1464.9999649822712,1073.7273149192333,-391.2726500630379,391.2726500630379
1274.9999937415123,1140.0868946313858,-134.9130991101265,134.9130991101265
1119.9999768286943,1094.390141889453,-25.60983493924141,25.60983493924141
1089.0000309795141,1020.0260384380817,-68.97399254143238,68.97399254143238
802.0000219345093,976.1113822460175,174.11136031150818,174.11136031150818
802.0000219345093,849.8437287658453,47.84370683133602,47.84370683133602
684.0000115334988,807.8492492437363,123.8492377102375,123.8492377102375
724.0000004321337,753.7723756581545,29.772375226020813,29.772375226020813
754.0000160783529,715.5737569928169,-38.426259085536,38.426259085536
792.0000007376075,696.5367275476456,-95.46327318996191,95.46327318996191
1214.9999624490738,693.0431087315083,-521.9568537175655,521.9568537175655
858.0000447481871,800.274403989315,-57.72564075887203,57.72564075887203
931.9999618828297,748.3846619725227,-183.61529991030693,183.61529991030693
961.000047326088,753.9582084864378,-207.04183883965015,207.04183883965015
994.0000453591347,777.0479853451252,-216.95206001400948,216.95206001400948
1053.999980762601,798.6898387223482,-255.31014204025269,255.31014204025269
820.0000121444464,829.4045148789883,9.404502734541893,9.404502734541893
1240.0000394135714,786.5111241862178,-453.4889152273536,453.4889152273536
1144.0000277012587,1044.1764432191849,-99.82358448207378,99.82358448207378
1114.0000120550394,1044.2873867601156,-69.71262529492378,69.71262529492378
1093.9999696612358,1033.6479299515486,-60.35203970968723,60.35203970968723
1067.0000322908163,1021.5468375384808,-45.45319475233555,45.45319475233555
1046.9999898970127,1004.6771865338087,-42.322803363204,42.322803363204
1391.0000478476286,981.0033499449492,-409.99669790267944,409.99669790267944
1046.9999898970127,1067.8424169123173,20.842427015304565,20.842427015304565
1192.999963760376,1011.7921482771635,-181.20781548321247,181.20781548321247
1046.9999898970127,1030.324322283268,-16.675667613744736,16.675667613744736
1678.0000568926334,999.1246397048235,-678.87541718781,678.87541718781
1409.9999682605267,1171.3520693778992,-238.6478988826275,238.6478988826275
1612.999991029501,1161.3734793663025,-451.62651166319847,451.62651166319847
1865.9999759495258,1238.6143478751183,-627.3856280744076,627.3856280744076
1841.9999250769615,1336.8773393332958,-505.1225857436657,505.1225857436657
1815.0000835955143,1395.6356084346771,-419.3644751608372,419.3644751608372
1428.999984562397,1416.902919486165,-12.097065076231956,12.097065076231956
1709.0000027418137,1347.3296208679676,-361.67038187384605,361.67038187384605
1788.9999805390835,1385.8230981230736,-403.1768824160099,403.1768824160099
1585.9999577701092,1446.5166943520308,-139.48326341807842,139.48326341807842
1530.9999610483646,1402.8444454818964,-128.15551556646824,128.15551556646824
1501.9999714940786,1358.1910606473684,-143.8089108467102,143.8089108467102
1478.0000165104866,1328.2269074767828,-149.7731090337038,149.7731090337038
1361.0000322014093,1290.934439599514,-70.06559260189533,70.06559260189533
1225.9999617934227,1260.2718311548233,34.271869361400604,34.271869361400604
3377.0001822710037,3348.5288286209106,-28.47135365009308,28.47135365009308
3401.9999715685844,3364.625135064125,-37.37483650445938,37.37483650445938
3438.000143766403,3368.5880345106125,-69.41210925579071,69.41210925579071
3467.000037431717,3386.480149626732,-80.51988780498505,80.51988780498505
3501.9998958706856,3412.7928507328033,-89.20704513788223,89.20704513788223
3533.0000334978104,3440.313752889633,-92.68628060817719,92.68628060817719
3571.000066101551,3467.3950999975204,-103.60496610403061,103.60496610403061
4130.000172257423,3496.350501179695,-633.6496710777283,633.6496710777283
3627.9999232292175,3720.219416320324,92.21949309110641,92.21949309110641
3747.9999858140945,3641.841688156128,-106.15829765796661,106.15829765796661
3769.0000542998314,3652.3495852947235,-116.65046900510788,116.65046900510788
3807.000086903572,3678.12684237957,-128.87324452400208,128.87324452400208
3842.9998755455017,3705.4659390449524,-137.53393650054932,137.53393650054932
3869.9999088048935,3734.767307639122,-135.23260116577148,135.23260116577148
3927.000149488449,3770.931258201599,-156.06889128684998,156.06889128684998
3965.00018209219,3781.7720818519592,-183.22810024023056,183.22810024023056
3996.9998663663864,3818.618761897087,-178.38110446929932,178.38110446929932
4032.000108361244,3847.261181473732,-184.7389268875122,184.7389268875122
4064.00017619133,3876.3730734586716,-187.6271027326584,187.6271027326584
4100.999895036221,3904.081918001175,-196.91797703504562,196.91797703504562
4165.999960899353,3932.650694847107,-233.3492660522461,233.3492660522461
4188.999889791012,3972.391687631607,-216.60820215940475,216.60820215940475
3665.999955832958,4000.7487416267395,334.7487857937813,334.7487857937813
3226.999912261963,3821.899698972702,594.8997867107391,594.8997867107391
2063.999964147806,2135.310099720955,71.31013557314873,71.31013557314873
2063.000033944845,2136.4996983110905,73.49966436624527,73.49966436624527
2060.9999817609787,2135.8566668629646,74.85668510198593,74.85668510198593
2060.0000515580177,2134.912927597761,74.91287603974342,74.91287603974342
2068.9999987185,2134.153678715229,65.1536799967289,65.1536799967289
2058.999929577112,2136.1101973056793,77.11026772856712,77.11026772856712
2068.000068515539,2133.762835264206,65.76276674866676,65.76276674866676
2068.000068515539,2135.99973320961,67.99966469407082,67.99966469407082
2071.9999811053276,2136.4745754003525,64.47459429502487,64.47459429502487
2069.999928921461,2138.0578941106796,68.05796518921852,68.05796518921852
2071.0000509023666,2138.5166269540787,67.51657605171204,67.51657605171204
2071.9999811053276,2140.0631242990494,68.06314319372177,68.06314319372177
2071.9999811053276,2140.026686489582,68.02670538425446,68.02670538425446
2028.999913930893,2141.4993493258953,112.49943539500237,112.49943539500237
2071.9999811053276,2129.592623859644,57.59264275431633,57.59264275431633
2074.000033289194,2137.169386893511,63.16935360431671,63.16935360431671
2074.000033289194,2138.2955069839954,64.29547369480133,64.29547369480133
2074.000033289194,2139.4782015681267,65.47816827893257,65.47816827893257
2074.999963492155,2140.2583542466164,65.25839075446129,65.25839075446129
2076.0000854730606,2140.919029265642,64.91894379258156,64.91894379258156
2077.9999458789825,2139.284505844116,61.28455996513367,61.28455996513367
2028.999913930893,2145.547206401825,116.547292470932,116.547292470932
2069.999928921461,2132.2823095321655,62.28238061070442,62.28238061070442
2063.999964147806,2138.429176211357,74.42921206355095,74.42921206355095
3271.9998398423195,3199.688815176487,-72.31102466583252,72.31102466583252
3308.0000120401382,3173.2196232676506,-134.78038877248764,134.78038877248764
3333.000184893608,3182.7904933691025,-150.20969152450562,150.20969152450562
3400.0001111626625,3200.757401883602,-199.24270927906036,199.24270927906036
3482.000141143799,3238.2645651698112,-243.73557597398758,243.73557597398758
3027.0000636577606,3289.80335354805,262.8032898902893,262.8032898902893
3544.9999630451202,3129.574798643589,-415.4251644015312,415.4251644015312
3082.000060379505,3271.9737580418587,189.97369766235352,189.97369766235352
3055.0000271201134,3131.797121465206,76.79709434509277,76.79709434509277
2997.9999782145023,3072.212481200695,74.2125029861927,74.2125029861927
2733.9999939501286,3021.1406721174717,287.14067816734314,287.14067816734314
2970.0000147521496,2881.0629929602146,-88.93702179193497,88.93702179193497
2752.000080049038,2900.6811095774174,148.68102952837944,148.68102952837944
2629.9999652802944,2833.4650495648384,203.465084284544,203.465084284544
2664.0000852942467,2716.7629922926426,52.76290699839592,52.76290699839592
2700.000065714121,2690.6148366630077,-9.385229051113129,9.385229051113129
2752.000080049038,2683.4409990906715,-68.5590809583664,68.5590809583664
2796.0000774264336,2687.0017401874065,-108.99833723902702,108.99833723902702
2852.000004351139,2719.299830943346,-132.70017340779305,132.70017340779305
2885.000002384186,2737.907853126526,-147.0921492576599,147.0921492576599
2907.9999312758446,2762.736960053444,-145.26297122240067,145.26297122240067
2943.9999116957188,2792.125779390335,-151.87413230538368,151.87413230538368
3578.999891281128,2824.5723062753677,-754.4275850057602,754.4275850057602
3248.9999109506607,3106.1222738027573,-142.87763714790344,142.87763714790344
4967.000052630901,4636.636844873428,-330.363207757473,330.363207757473
4988.000121116638,4641.991285085678,-346.0088360309601,346.0088360309601
5138.999937772751,4656.254194378853,-482.745743393898,482.745743393898
5044.999978244305,4727.095432877541,-317.90454536676407,317.90454536676407
5082.000080645084,4706.248786747456,-375.7512938976288,375.7512938976288
5108.000183701515,4722.943056821823,-385.0571268796921,385.0571268796921
4617.999864220619,4741.599982380867,123.6001181602478,123.6001181602478
4713.0001375079155,4535.429486632347,-177.5706508755684,177.5706508755684
4587.0001101493835,4533.985782265663,-53.0143278837204,53.0143278837204
4266.999815404415,4471.513349711895,204.51353430747986,204.51353430747986
4528.000009059906,4300.468518733978,-227.53149032592773,227.53149032592773
4191.000133752823,4371.126417517662,180.12628376483917,180.12628376483917
4191.000133752823,4219.224093854427,28.22396010160446,28.22396010160446
4081.000140309334,4162.260290980339,81.26015067100525,81.26015067100525
4202.000133097172,4097.667945027351,-104.3321880698204,104.3321880698204
4236.99999153614,4122.456395030022,-114.54359650611877,114.54359650611877
4163.00017029047,4128.251157402992,-34.749012887477875,34.749012887477875
4290.000127851963,4103.649882674217,-186.35024517774582,186.35024517774582
4379.999983012676,4141.195401549339,-238.80458146333694,238.80458146333694
4416.000155210495,4193.3689749240875,-222.63118028640747,222.63118028640747
4451.000013649464,4221.72142624855,-229.27858740091324,229.27858740091324
4473.999942541122,4254.735615849495,-219.2643266916275,219.2643266916275
4555.000042319298,4277.326290607452,-277.6737517118454,277.6737517118454
4940.00001937151,4321.009087264538,-618.9909321069717,618.9909321069717
636.0000056773424,466.1783344298601,-169.8216712474823,169.8216712474823
346.9999923929572,485.5636326223612,138.56364022940397,138.56364022940397
730.0000131502748,416.5515721589327,-313.44844099134207,313.44844099134207
794.999983124435,491.0282492637634,-303.9717338606715,303.9717338606715
818.9999860525131,543.6058028787374,-275.3941831737757,275.3941831737757
840.9999847412109,577.5026504695415,-263.4973342716694,263.4973342716694
378.00001015886664,603.9553494751453,225.9553393162787,225.9553393162787
397.0000024884939,486.455879509449,89.45587702095509,89.45587702095509
550.0000151619315,439.9831932038069,-110.01682195812464,110.01682195812464
74.00000103749335,465.1649797707796,391.16497873328626,391.16497873328626
298.00000838935375,338.4359085559845,40.435900166630745,40.435900166630745
128.99999775923789,332.06696301698685,203.06696525774896,203.06696525774896
0.0,265.1043375581503,265.1043375581503,265.1043375581503
0.0,202.14325480163097,202.14325480163097,202.14325480163097
0.0,179.78280946612358,179.78280946612358,179.78280946612358
41.99999913107604,158.0868747085333,116.08687557745725,116.08687557745725
128.99999775923789,130.118650496006,1.1186527367681265,1.1186527367681265
105.99999695084989,132.99129232764244,26.99129537679255,26.99129537679255
128.99999775923789,124.21927325427532,-4.7807245049625635,4.7807245049625635
157.99999929964542,141.38790607452393,-16.612093225121498,16.612093225121498
182.0000022277236,170.2354321628809,-11.764570064842701,11.764570064842701
217.00000450015068,198.41796822845936,-18.582036271691322,18.582036271691322
326.99999794363976,220.37107720971107,-106.62892073392868,106.62892073392868
614.9999851360917,257.86922693252563,-357.1307582035661,357.1307582035661
4414.999841451645,4210.430307984352,-204.56953346729279,204.56953346729279
4447.999839484692,4202.044242024422,-245.95559746026993,245.95559746026993
4555.000042319298,4221.8932592868805,-333.1067830324173,333.1067830324173
4577.000041007996,4272.463569045067,-304.5364719629288,304.5364719629288
4603.000144064426,4301.804443895817,-301.1957001686096,301.1957001686096
4621.999968588352,4326.960723996162,-295.0392445921898,295.0392445921898
4647.000141441822,4347.454882264137,-299.5452591776848,299.5452591776848
4698.000033795834,4368.689303398132,-329.31073039770126,329.31073039770126
4670.000070333481,4400.2705281972885,-269.7295421361923,269.7295421361923
4727.999857664108,4404.69446182251,-323.3053958415985,323.3053958415985
4935.999915003777,4431.392253041267,-504.60766196250916,504.60766196250916
4795.000167489052,4523.757497370243,-271.24267011880875,271.24267011880875
5072.999941706657,4499.527888298035,-573.4720534086227,573.4720534086227
5039.999943673611,4608.475020825863,-431.5249228477478,431.5249228477478
5012.999910414219,4633.164129853249,-379.8357805609703,379.8357805609703
4988.000121116638,4637.472229599953,-350.5278915166855,350.5278915166855
4957.999913692474,4638.272327184677,-319.72758650779724,319.72758650779724
5100.99990516901,4635.383384227753,-465.6165209412575,465.6165209412575
4914.99984651804,4684.222322702408,-230.77752381563187,230.77752381563187
4890.000057220459,4637.320341467857,-252.67971575260162,252.67971575260162
4859.999849796295,4609.827822446823,-250.17202734947205,250.17202734947205
4840.000095069408,4586.648389399052,-253.35170567035675,253.35170567035675
4533.0000436306,4568.331677913666,35.331634283065796,35.331634283065796
5120.000113248825,4435.567642450333,-684.4324707984924,684.4324707984924
2626.999982893467,2394.083751440048,-232.91623145341873,232.91623145341873
2629.0000350773335,2397.112308740616,-231.8877263367176,231.8877263367176
2632.000017464161,2398.714038133621,-233.2859793305397,233.2859793305397
2634.0000696480274,2400.921018719673,-233.07905092835426,233.07905092835426
2607.9999665915966,2403.05972635746,-204.94024023413658,204.94024023413658
2610.000018775463,2393.63345682621,-216.36656194925308,216.36656194925308
2574.99996855855,2388.556327521801,-186.4436410367489,186.4436410367489
2612.0000709593296,2372.3794743418694,-239.62059661746025,239.62059661746025
2605.99991440773,2379.2535629868507,-226.74635142087936,226.74635142087936
2596.9999672472477,2380.3413274884224,-216.6586397588253,216.6586397588253
2594.999915063381,2375.2889375388622,-219.71097752451897,219.71097752451897
2593.0000546574593,2370.8525383472443,-222.147516310215,222.147516310215
2591.0000024735928,2368.77654209733,-222.22346037626266,222.22346037626266
2588.9999502897263,2365.7880663871765,-223.21188390254974,223.21188390254974
2587.0000898838043,2365.9714061021805,-221.02868378162384,221.02868378162384
2585.000037699938,2363.3973625302315,-221.60267516970634,221.60267516970634
2580.000003129244,2360.9661935269833,-219.0338096022606,219.0338096022606
2574.99996855855,2357.7644607424736,-217.23550781607628,217.23550781607628
2571.9999861717224,2353.924490958452,-218.0754952132702,218.0754952132702
2574.99996855855,2350.6422114372253,-224.35775712132454,224.35775712132454
2643.00001680851,2350.0948771834373,-292.9051396250725,292.9051396250725
2640.9999646246433,2378.071443736553,-262.92852088809013,262.92852088809013
2599.000019431114,2391.152042001486,-207.84797742962837,207.84797742962837
2623.0000703036785,2378.9315678179264,-244.0685024857521,244.0685024857521
5048.000152409077,4353.57490003109,-694.4252523779869,694.4252523779869
5017.000014781952,4442.083873450756,-574.9161413311958,574.9161413311958
4989.99998152256,4526.884628534317,-463.1153529882431,463.1153529882431
4962.999948263168,4536.932258605957,-426.0676896572113,426.0676896572113
4930.999880433083,4569.770012497902,-361.22986793518066,361.22986793518066
4903.999847173691,4557.865971922874,-346.13387525081635,346.13387525081635
4832.999816536903,4581.7572847008705,-251.24253183603287,251.24253183603287
3829.00008559227,4549.057994484901,720.0579088926315,720.0579088926315
4793.999853730202,4201.043928265572,-592.9559254646301,592.9559254646301
